"","animal","ID","lac12","lac_wk.","yearwk","yearmo","DIM","ch4clean","dfpcm","Sire","Dam"
"9004","PL005305363584","PL005305363584",1,15,"2015--09","2015--03",105,469.075035971125,41.190154,"UK627324","PL005184282624"
"9005","PL005305363584","PL005305363584",1,14,"2015--08","2015--03",98,639.967335291469,42.254068,"UK627324","PL005184282624"
"9006","PL005305363584","PL005305363584",1,6,"2015--00","2015--01",42,457.748950175369,42.564093,"UK627324","PL005184282624"
"9007","PL005305363584","PL005305363584",1,6,"2015--01","2015--01",47,387.13013545465,40.689509,"UK627324","PL005184282624"
"9008","PL005305363584","PL005305363584",1,4,"2014--51","2014--12",29,405.92949310679,42.616354,"UK627324","PL005184282624"
"9009","PL005305363584","PL005305363584",1,22,"2015--16","2015--04",154,634.349970206468,41.96617,"UK627324","PL005184282624"
"9010","PL005305363584","PL005305363584",1,15,"2015--10","2015--03",109,445.378195209874,42.443387,"UK627324","PL005184282624"
"9011","PL005305363584","PL005305363584",1,18,"2015--12","2015--03",126,568.314811233955,39.302232,"UK627324","PL005184282624"
"9012","PL005305363584","PL005305363584",1,11,"2015--06","2015--02",80,459.811658805317,40.966914,"UK627324","PL005184282624"
"9013","PL005305363584","PL005305363584",1,16,"2015--11","2015--03",117,453.183813995066,42.594186,"UK627324","PL005184282624"
"9014","PL005305363584","PL005305363584",1,18,"2015--13","2015--04",131,586.905124856734,40.746775,"UK627324","PL005184282624"
"9015","PL005305363584","PL005305363584",1,21,"2015--16","2015--04",149,470.776366719249,39.838744,"UK627324","PL005184282624"
"9016","PL005305363584","PL005305363584",1,22,"2015--17","2015--04",158,561.00855251134,43.427197,"UK627324","PL005184282624"
"9017","PL005305363584","PL005305363584",1,23,"2015--18","2015--05",163,394.699694257634,43.08618,"UK627324","PL005184282624"
"9018","PL005305363584","PL005305363584",1,4,"2014--51","2014--12",34,354.550172628736,43.890668,"UK627324","PL005184282624"
"9019","PL005305363584","PL005305363584",1,23,"2015--18","2015--05",167,424.41002309011,40.30305,"UK627324","PL005184282624"
"9020","PL005305363584","PL005305363584",1,7,"2015--02","2015--01",50,455.111697412539,43.629504,"UK627324","PL005184282624"
"9021","PL005305363584","PL005305363584",1,21,"2015--16","2015--04",153,594.22210914155,42.685818,"UK627324","PL005184282624"
"9022","PL005305363584","PL005305363584",1,9,"2015--03","2015--01",63,518.081763918849,41.982417,"UK627324","PL005184282624"
"9023","PL005305363584","PL005305363584",1,8,"2015--02","2015--01",56,497.591250232717,39.47049,"UK627324","PL005184282624"
"9024","PL005305363584","PL005305363584",1,4,"2014--51","2014--12",31,470.093243266377,42.511858,"UK627324","PL005184282624"
"9025","PL005305363584","PL005305363584",1,8,"2015--03","2015--01",57,430.091669819676,39.489436,"UK627324","PL005184282624"
"9026","PL005305363584","PL005305363584",1,9,"2015--04","2015--01",67,489.694773490593,40.14734,"UK627324","PL005184282624"
"9027","PL005305363584","PL005305363584",1,2,"2014--49","2014--12",20,420.446974620897,40.376644,"UK627324","PL005184282624"
"9028","PL005305363584","PL005305363584",1,15,"2015--10","2015--03",108,412.262334542632,41.763283,"UK627324","PL005184282624"
"9029","PL005305363584","PL005305363584",1,11,"2015--06","2015--02",79,437.669723554151,40.727638,"UK627324","PL005184282624"
"9030","PL005305363584","PL005305363584",1,5,"2014--52","2014--12",38,502.841268254996,45.256512,"UK627324","PL005184282624"
"9031","PL005305363584","PL005305363584",1,5,"2014--51","2014--12",35,521.645976333373,44.525652,"UK627324","PL005184282624"
"9032","PL005305363584","PL005305363584",1,7,"2015--02","2015--01",51,543.79686014618,44.20786,"UK627324","PL005184282624"
"9033","PL005305363584","PL005305363584",1,22,"2015--17","2015--04",155,516.029962697242,43.013376,"UK627324","PL005184282624"
"9034","PL005305363584","PL005305363584",1,10,"2015--05","2015--02",75,407.449413818705,40.188222,"UK627324","PL005184282624"
"9035","PL005305363584","PL005305363584",1,6,"2015--01","2015--01",45,537.756327130666,41.7636,"UK627324","PL005184282624"
"9036","PL005305363584","PL005305363584",1,23,"2015--18","2015--05",165,521.812814565725,42.85644,"UK627324","PL005184282624"
"9037","PL005305363584","PL005305363584",1,3,"2014--50","2014--12",26,535.165512679674,39.549312,"UK627324","PL005184282624"
"9038","PL005305363584","PL005305363584",1,22,"2015--17","2015--05",159,378.261369906975,40.828736,"UK627324","PL005184282624"
"9039","PL005305363584","PL005305363584",1,12,"2015--07","2015--02",85,469.421132556813,44.428475,"UK627324","PL005184282624"
"9040","PL005305363584","PL005305363584",1,7,"2015--01","2015--01",49,439.35117636274,43.34755,"UK627324","PL005184282624"
"9041","PL005305363584","PL005305363584",1,6,"2015--01","2015--01",48,513.392759027066,42.39747,"UK627324","PL005184282624"
"9042","PL005305363584","PL005305363584",1,19,"2015--13","2015--04",133,414.022843641197,41.311416,"UK627324","PL005184282624"
"9043","PL005305363584","PL005305363584",1,14,"2015--09","2015--03",104,478.31544875514,40.231982,"UK627324","PL005184282624"
"9044","PL005305363584","PL005305363584",1,3,"2014--49","2014--12",21,345.010733254868,40.940828,"UK627324","PL005184282624"
"9045","PL005305363584","PL005305363584",1,23,"2015--18","2015--05",166,423.190187548516,42.180262,"UK627324","PL005184282624"
"9046","PL005305363584","PL005305363584",1,14,"2015--09","2015--03",100,491.46522590207,41.04324,"UK627324","PL005184282624"
"9047","PL005305363584","PL005305363584",1,19,"2015--14","2015--04",134,439.494054700776,41.928345,"UK627324","PL005184282624"
"9048","PL005305363584","PL005305363584",1,21,"2015--16","2015--04",148,523.140071671391,40.30054,"UK627324","PL005184282624"
"9049","PL005305363584","PL005305363584",1,2,"2014--49","2014--12",18,347.096837457963,40.14164,"UK627324","PL005184282624"
"9050","PL005305363584","PL005305363584",1,23,"2015--18","2015--05",162,401.181073096466,40.729395,"UK627324","PL005184282624"
"9051","PL005305363584","PL005305363584",1,15,"2015--10","2015--03",111,503.170747613339,40.408718,"UK627324","PL005184282624"
"9052","PL005305363584","PL005305363584",1,14,"2015--09","2015--03",101,492.094660497235,43.32548,"UK627324","PL005184282624"
"9053","PL005305363584","PL005305363584",1,12,"2015--07","2015--02",88,441.037938121509,43.397926,"UK627324","PL005184282624"
"9054","PL005305363584","PL005305363584",1,3,"2014--50","2014--12",22,373.704987314631,42.57727,"UK627324","PL005184282624"
"9055","PL005305363584","PL005305363584",1,8,"2015--03","2015--01",58,411.782862826573,39.613536,"UK627324","PL005184282624"
"9056","PL005305363584","PL005305363584",1,20,"2015--15","2015--04",141,443.076579957128,43.264704,"UK627324","PL005184282624"
"9057","PL005305363584","PL005305363584",1,18,"2015--13","2015--04",130,498.637865812675,40.726798,"UK627324","PL005184282624"
"9058","PL005305363584","PL005305363584",1,19,"2015--14","2015--04",136,453.269490440491,41.091112,"UK627324","PL005184282624"
"9059","PL005305363584","PL005305363584",1,9,"2015--04","2015--01",68,530.682253089324,41.114794,"UK627324","PL005184282624"
"9060","PL005305363584","PL005305363584",1,11,"2015--05","2015--02",77,520.506542255694,41.34416,"UK627324","PL005184282624"
"9061","PL005305363584","PL005305363584",1,17,"2015--12","2015--03",120,437.853465870478,42.466977,"UK627324","PL005184282624"
"9062","PL005305363584","PL005305363584",1,17,"2015--12","2015--03",122,552.528818601258,42.567635,"UK627324","PL005184282624"
"9063","PL005305363584","PL005305363584",1,7,"2015--02","2015--01",53,459.339621039615,42.5754,"UK627324","PL005184282624"
"9064","PL005305363584","PL005305363584",1,16,"2015--11","2015--03",115,443.116309065185,43.212565,"UK627324","PL005184282624"
"9065","PL005305363584","PL005305363584",1,15,"2015--10","2015--03",106,548.125545734414,40.700596,"UK627324","PL005184282624"
"9066","PL005305363584","PL005305363584",1,12,"2015--06","2015--02",84,543.304648617415,41.457273,"UK627324","PL005184282624"
"9067","PL005305363584","PL005305363584",1,4,"2014--51","2014--12",33,629.72605686425,44.34873,"UK627324","PL005184282624"
"9068","PL005305363584","PL005305363584",1,9,"2015--04","2015--01",64,493.329038730087,41.192163,"UK627324","PL005184282624"
"9069","PL005305363584","PL005305363584",1,22,"2015--17","2015--04",157,549.916165932014,41.791026,"UK627324","PL005184282624"
"9070","PL005305363584","PL005305363584",1,20,"2015--15","2015--04",142,603.573446904405,42.59988,"UK627324","PL005184282624"
"9071","PL005305363584","PL005305363584",1,16,"2015--11","2015--03",116,402.92044492427,42.918283,"UK627324","PL005184282624"
"9072","PL005305363584","PL005305363584",1,23,"2015--17","2015--05",161,568.968461178635,40.465257,"UK627324","PL005184282624"
"9073","PL005305363584","PL005305363584",1,10,"2015--04","2015--02",70,474.363656566098,42.010344,"UK627324","PL005184282624"
"9074","PL005305363584","PL005305363584",1,7,"2015--02","2015--01",54,497.492732038489,39.050088,"UK627324","PL005184282624"
"9075","PL005305363584","PL005305363584",1,22,"2015--17","2015--04",156,521.985315239938,41.640976,"UK627324","PL005184282624"
"9076","PL005305363584","PL005305363584",1,11,"2015--06","2015--02",78,379.06289273276,41.240784,"UK627324","PL005184282624"
"9077","PL005305363584","PL005305363584",1,17,"2015--11","2015--03",119,483.488850650454,42.181315,"UK627324","PL005184282624"
"9078","PL005305363584","PL005305363584",1,24,"2015--18","2015--05",168,390.917452700165,41.17852,"UK627324","PL005184282624"
"9079","PL005305363584","PL005305363584",1,21,"2015--16","2015--04",150,558.431140851199,39.060618,"UK627324","PL005184282624"
"9080","PL005305363584","PL005305363584",1,13,"2015--08","2015--02",94,525.738627556538,42.272058,"UK627324","PL005184282624"
"9081","PL005305363584","PL005305363584",1,8,"2015--03","2015--01",60,437.068155866345,41.35483,"UK627324","PL005184282624"
"9082","PL005305363584","PL005305363584",1,15,"2015--10","2015--03",110,409.2848919249,41.663436,"UK627324","PL005184282624"
"9083","PL005305363584","PL005305363584",1,12,"2015--07","2015--02",86,611.613178823702,43.632446,"UK627324","PL005184282624"
"9084","PL005305363584","PL005305363584",1,17,"2015--12","2015--03",124,482.965776150397,42.567296,"UK627324","PL005184282624"
"9085","PL005305363584","PL005305363584",1,6,"2015--01","2015--01",43,452.572293579621,41.009448,"UK627324","PL005184282624"
"9086","PL005305363584","PL005305363584",1,13,"2015--08","2015--02",96,412.921194722874,42.048737,"UK627324","PL005184282624"
"9087","PL005305363584","PL005305363584",1,15,"2015--10","2015--03",107,609.495933939211,41.279887,"UK627324","PL005184282624"
"9088","PL005305363584","PL005305363584",1,3,"2014--50","2014--12",24,457.791200269532,42.16272,"UK627324","PL005184282624"
"9089","PL005305363584","PL005305363584",1,16,"2015--11","2015--03",118,481.251903213981,42.356037,"UK627324","PL005184282624"
"9090","PL005305363591","PL005305363591",1,17,"2015--03","2015--01",119,436.04312252238,34.61942,"UK627324","PL005184283041"
"9091","PL005305363591","PL005305363591",1,18,"2015--04","2015--01",128,435.24905731972,33.696652,"UK627324","PL005184283041"
"9092","PL005305363591","PL005305363591",1,17,"2015--03","2015--01",122,454.285412464554,35.238762,"UK627324","PL005184283041"
"9093","PL005305363591","PL005305363591",1,18,"2015--04","2015--01",127,426.831640504413,34.7355,"UK627324","PL005184283041"
"9094","PL005305363591","PL005305363591",1,13,"2014--52","2014--12",96,357.343384927604,32.276282,"UK627324","PL005184283041"
"9095","PL005305363591","PL005305363591",1,12,"2014--51","2014--12",89,374.078732742749,34.647102,"UK627324","PL005184283041"
"9096","PL005305363591","PL005305363591",1,18,"2015--05","2015--02",130,422.96546983217,33.456258,"UK627324","PL005184283041"
"9097","PL005305363591","PL005305363591",1,24,"2015--10","2015--03",168,441.257294303268,34.295982,"UK627324","PL005184283041"
"9098","PL005305363591","PL005305363591",1,23,"2015--09","2015--03",163,404.882199883636,34.06608,"UK627324","PL005184283041"
"9099","PL005305363591","PL005305363591",1,10,"2014--49","2014--12",74,236.111111319436,30.521216,"UK627324","PL005184283041"
"9100","PL005305363591","PL005305363591",1,14,"2015--00","2015--01",98,364.228917812398,34.14414,"UK627324","PL005184283041"
"9101","PL005305363591","PL005305363591",1,12,"2014--50","2014--12",86,416.227064580269,32.836199,"UK627324","PL005184283041"
"9102","PL005305363591","PL005305363591",1,19,"2015--06","2015--02",138,464.589236149941,35.113295,"UK627324","PL005184283041"
"9103","PL005305363591","PL005305363591",1,11,"2014--50","2014--12",82,391.072444480982,29.5074,"UK627324","PL005184283041"
"9104","PL005305363591","PL005305363591",1,15,"2015--01","2015--01",108,421.443460122402,31.766217,"UK627324","PL005184283041"
"9105","PL005305363591","PL005305363591",1,10,"2014--48","2014--12",73,292.876823474916,30.51201,"UK627324","PL005184283041"
"9106","PL005305363591","PL005305363591",1,16,"2015--02","2015--01",112,427.286635382371,36.635781,"UK627324","PL005184283041"
"9107","PL005305363591","PL005305363591",1,23,"2015--10","2015--03",165,453.101380203892,35.68824,"UK627324","PL005184283041"
"9108","PL005305363591","PL005305363591",1,19,"2015--05","2015--02",136,347.929950939293,35.17072,"UK627324","PL005184283041"
"9109","PL005305363591","PL005305363591",1,13,"2014--51","2014--12",93,430.896598854756,34.08823,"UK627324","PL005184283041"
"9110","PL005305363591","PL005305363591",1,16,"2015--02","2015--01",115,413.353654346147,34.61461,"UK627324","PL005184283041"
"9111","PL005305363591","PL005305363591",1,22,"2015--08","2015--02",155,455.096170300753,34.59689,"UK627324","PL005184283041"
"9112","PL005305363591","PL005305363591",1,10,"2014--49","2014--12",75,362.318938012984,31.795436,"UK627324","PL005184283041"
"9113","PL005305363591","PL005305363591",1,14,"2015--00","2015--01",100,359.616101326128,31.284132,"UK627324","PL005184283041"
"9114","PL005305363591","PL005305363591",1,23,"2015--10","2015--03",167,399.907720012421,35.528984,"UK627324","PL005184283041"
"9115","PL005305363591","PL005305363591",1,15,"2015--02","2015--01",110,392.69172187933,32.371332,"UK627324","PL005184283041"
"9116","PL005305363591","PL005305363591",1,14,"2015--01","2015--01",102,409.227337224709,30.990762,"UK627324","PL005184283041"
"9117","PL005305363591","PL005305363591",1,11,"2014--49","2014--12",77,368.093586015435,30.790773,"UK627324","PL005184283041"
"9118","PL005305363591","PL005305363591",1,11,"2014--50","2014--12",83,334.819885282173,30.411225,"UK627324","PL005184283041"
"9119","PL005305363591","PL005305363591",1,23,"2015--10","2015--03",166,277.239424284253,35.716296,"UK627324","PL005184283041"
"9120","PL005305363591","PL005305363591",1,22,"2015--08","2015--02",156,295.914786454735,35.234202,"UK627324","PL005184283041"
"9121","PL005305363591","PL005305363591",1,11,"2014--50","2014--12",81,473.604349996558,30.315712,"UK627324","PL005184283041"
"9122","PL005305363591","PL005305363591",1,19,"2015--05","2015--02",133,341.690286569225,32.932136,"UK627324","PL005184283041"
"9123","PL005305363591","PL005305363591",1,18,"2015--04","2015--02",129,377.139731529262,33.415434,"UK627324","PL005184283041"
"9124","PL005305363591","PL005305363591",1,15,"2015--01","2015--01",105,363.245764127485,30.60771,"UK627324","PL005184283041"
"9125","PL005305363591","PL005305363591",1,16,"2015--02","2015--01",113,383.839644929318,34.039984,"UK627324","PL005184283041"
"9126","PL005305363591","PL005305363591",1,13,"2014--51","2014--12",92,462.601154346901,35.846098,"UK627324","PL005184283041"
"9127","PL005305363591","PL005305363591",1,12,"2014--51","2014--12",88,390.784701290666,34.178688,"UK627324","PL005184283041"
"9128","PL005305363591","PL005305363591",1,10,"2014--48","2014--12",72,294.84211706655,32.731629,"UK627324","PL005184283041"
"9129","PL005305363591","PL005305363591",1,22,"2015--09","2015--03",160,386.663727097925,33.286708,"UK627324","PL005184283041"
"9130","PL005305363591","PL005305363591",1,16,"2015--03","2015--01",116,324.328316469539,35.4435,"UK627324","PL005184283041"
"9131","PL005305363591","PL005305363591",1,11,"2014--49","2014--12",80,351.679419292028,33.76657,"UK627324","PL005184283041"
"9132","PL005305363591","PL005305363591",1,12,"2014--50","2014--12",85,444.708887329784,33.27665,"UK627324","PL005184283041"
"9133","PL005305363591","PL005305363591",1,15,"2015--02","2015--01",111,434.073241857847,35.9309,"UK627324","PL005184283041"
"9134","PL005305363591","PL005305363591",1,20,"2015--06","2015--02",140,353.107916640069,32.465293,"UK627324","PL005184283041"
"9135","PL005305363591","PL005305363591",1,20,"2015--07","2015--02",144,413.16595525977,30.913083,"UK627324","PL005184283041"
"9136","PL005305363591","PL005305363591",1,19,"2015--05","2015--02",134,369.367704435604,29.85942,"UK627324","PL005184283041"
"9137","PL005305363591","PL005305363591",1,12,"2014--50","2014--12",87,346.003633109128,33.196012,"UK627324","PL005184283041"
"9138","PL005305363591","PL005305363591",1,19,"2015--06","2015--02",137,429.44892676306,34.211661,"UK627324","PL005184283041"
"9139","PL005305363591","PL005305363591",1,16,"2015--03","2015--01",117,398.987426252502,35.295125,"UK627324","PL005184283041"
"9140","PL005305363591","PL005305363591",1,17,"2015--04","2015--01",123,446.947592589784,32.40108,"UK627324","PL005184283041"
"9141","PL005305363591","PL005305363591",1,13,"2014--52","2014--12",97,357.915258610998,31.65996,"UK627324","PL005184283041"
"9142","PL005305363591","PL005305363591",1,14,"2015--01","2015--01",104,272.020640829217,32.59823,"UK627324","PL005184283041"
"9143","PL005305363591","PL005305363591",1,17,"2015--04","2015--01",125,398.641109317353,33.374583,"UK627324","PL005184283041"
"9144","PL005305363591","PL005305363591",1,14,"2015--00","2015--01",101,279.794133853536,31.968749,"UK627324","PL005184283041"
"9145","PL005305363591","PL005305363591",1,11,"2014--49","2014--12",79,328.492761112911,34.22052,"UK627324","PL005184283041"
"9146","PL005305363591","PL005305363591",1,10,"2014--48","2014--12",71,378.616322916028,31.6021,"UK627324","PL005184283041"
"9147","PL005305363591","PL005305363591",1,23,"2015--09","2015--03",164,419.91420908985,34.88615,"UK627324","PL005184283041"
"9148","PL005305363591","PL005305363591",1,9,"2014--48","2014--12",69,351.927597630162,33.401037,"UK627324","PL005184283041"
"9149","PL005305363591","PL005305363591",1,18,"2015--04","2015--01",126,383.421714629156,34.509587,"UK627324","PL005184283041"
"9150","PL005305363737","PL005305363737",1,11,"2014--51","2014--12",82,544.447340356662,35.100944,"DK249863","PL005122729709"
"9151","PL005305363737","PL005305363737",1,21,"2015--08","2015--02",147,479.84368980419,35.690642,"DK249863","PL005122729709"
"9152","PL005305363737","PL005305363737",1,19,"2015--07","2015--02",139,379.101026120476,35.433853,"DK249863","PL005122729709"
"9153","PL005305363737","PL005305363737",1,10,"2014--50","2014--12",75,452.783577205303,35.72304,"DK249863","PL005122729709"
"9154","PL005305363737","PL005305363737",1,24,"2015--11","2015--03",168,459.260741227339,35.297088,"DK249863","PL005122729709"
"9155","PL005305363737","PL005305363737",1,15,"2015--03","2015--01",108,396.763309236719,33.177056,"DK249863","PL005122729709"
"9156","PL005305363737","PL005305363737",1,9,"2014--48","2014--12",64,486.762078610203,34.84509,"DK249863","PL005122729709"
"9157","PL005305363737","PL005305363737",1,18,"2015--06","2015--02",131,362.266100901379,35.862502,"DK249863","PL005122729709"
"9158","PL005305363737","PL005305363737",1,21,"2015--08","2015--03",149,493.107465966621,37.852586,"DK249863","PL005122729709"
"9159","PL005305363737","PL005305363737",1,22,"2015--10","2015--03",159,455.971566508484,38.6925,"DK249863","PL005122729709"
"9160","PL005305363737","PL005305363737",1,10,"2014--49","2014--12",72,456.937749000067,34.400498,"DK249863","PL005122729709"
"9161","PL005305363737","PL005305363737",1,12,"2015--00","2015--01",90,446.435357623767,36.40366,"DK249863","PL005122729709"
"9162","PL005305363737","PL005305363737",1,13,"2015--01","2015--01",96,459.28344679658,32.05335,"DK249863","PL005122729709"
"9163","PL005305363737","PL005305363737",1,17,"2015--04","2015--01",119,464.751992343586,34.74522,"DK249863","PL005122729709"
"9164","PL005305363737","PL005305363737",1,11,"2014--51","2014--12",81,522.936961411955,35.297693,"DK249863","PL005122729709"
"9165","PL005305363737","PL005305363737",1,9,"2014--48","2014--12",63,388.670800126157,35.683045,"DK249863","PL005122729709"
"9166","PL005305363737","PL005305363737",1,13,"2015--01","2015--01",94,489.722255986292,32.635064,"DK249863","PL005122729709"
"9167","PL005305363737","PL005305363737",1,15,"2015--03","2015--01",109,370.806678441161,33.00151,"DK249863","PL005122729709"
"9168","PL005305363737","PL005305363737",1,11,"2014--50","2014--12",79,425.135988424557,36.415785,"DK249863","PL005122729709"
"9169","PL005305363737","PL005305363737",1,23,"2015--11","2015--03",166,533.212162344832,36.23832,"DK249863","PL005122729709"
"9170","PL005305363737","PL005305363737",1,23,"2015--10","2015--03",161,449.963308202209,36.463224,"DK249863","PL005122729709"
"9171","PL005305363737","PL005305363737",1,15,"2015--02","2015--01",105,303.359126450917,33.649532,"DK249863","PL005122729709"
"9172","PL005305363737","PL005305363737",1,11,"2014--51","2014--12",80,412.046109537459,36.229119,"DK249863","PL005122729709"
"9173","PL005305363737","PL005305363737",1,9,"2014--49","2014--12",68,439.531427946636,37.09287,"DK249863","PL005122729709"
"9174","PL005305363737","PL005305363737",1,22,"2015--09","2015--03",155,394.957973565563,36.201425,"DK249863","PL005122729709"
"9175","PL005305363737","PL005305363737",1,12,"2014--52","2014--12",89,470.548700943313,36.693546,"DK249863","PL005122729709"
"9176","PL005305363737","PL005305363737",1,23,"2015--10","2015--03",162,283.438615828967,37.139135,"DK249863","PL005122729709"
"9177","PL005305363737","PL005305363737",1,22,"2015--09","2015--03",156,531.628409517709,36.5408,"DK249863","PL005122729709"
"9178","PL005305363737","PL005305363737",1,15,"2015--02","2015--01",107,445.935105671535,33.768446,"DK249863","PL005122729709"
"9179","PL005305363737","PL005305363737",1,18,"2015--06","2015--02",130,466.359096171601,35.680807,"DK249863","PL005122729709"
"9180","PL005305363737","PL005305363737",1,18,"2015--05","2015--02",128,427.8337675843,35.945532,"DK249863","PL005122729709"
"9181","PL005305363737","PL005305363737",1,22,"2015--10","2015--03",160,456.499582490366,36.463224,"DK249863","PL005122729709"
"9182","PL005305363737","PL005305363737",1,19,"2015--06","2015--02",135,364.332928099286,35.572845,"DK249863","PL005122729709"
"9183","PL005305363737","PL005305363737",1,11,"2014--50","2014--12",77,397.964187576756,37.017868,"DK249863","PL005122729709"
"9184","PL005305363737","PL005305363737",1,14,"2015--02","2015--01",104,334.640949751774,34.51693,"DK249863","PL005122729709"
"9185","PL005305363737","PL005305363737",1,14,"2015--02","2015--01",101,388.573243964592,35.080092,"DK249863","PL005122729709"
"9186","PL005305363737","PL005305363737",1,18,"2015--05","2015--02",126,479.651958100744,33.845802,"DK249863","PL005122729709"
"9187","PL005305363737","PL005305363737",1,23,"2015--11","2015--03",167,531.251287310328,34.917696,"DK249863","PL005122729709"
"9188","PL005305363737","PL005305363737",1,8,"2014--48","2014--12",62,375.182702992682,35.064996,"DK249863","PL005122729709"
"9189","PL005305363737","PL005305363737",1,16,"2015--04","2015--01",118,393.7778789172,32.004987,"DK249863","PL005122729709"
"9190","PL005305363737","PL005305363737",1,14,"2015--01","2015--01",100,408.722562245166,34.106391,"DK249863","PL005122729709"
"9191","PL005305363737","PL005305363737",1,10,"2014--50","2014--12",76,451.581813522761,36.40026,"DK249863","PL005122729709"
"9192","PL005305363737","PL005305363737",1,22,"2015--10","2015--03",157,433.534681240575,37.40533,"DK249863","PL005122729709"
"9193","PL005305363737","PL005305363737",1,21,"2015--09","2015--03",151,372.546185894325,35.45707,"DK249863","PL005122729709"
"9194","PL005305363737","PL005305363737",1,21,"2015--09","2015--03",152,421.916498700635,36.361273,"DK249863","PL005122729709"
"9195","PL005305363737","PL005305363737",1,19,"2015--07","2015--02",136,449.742999318964,36.599808,"DK249863","PL005122729709"
"9196","PL005305363737","PL005305363737",1,23,"2015--11","2015--03",164,429.402719625536,36.523344,"DK249863","PL005122729709"
"9197","PL005305363737","PL005305363737",1,14,"2015--02","2015--01",103,378.25058440267,34.305912,"DK249863","PL005122729709"
"9198","PL005305363737","PL005305363737",1,22,"2015--10","2015--03",158,401.99962810027,37.883232,"DK249863","PL005122729709"
"9199","PL005305363737","PL005305363737",1,16,"2015--03","2015--01",114,355.647631510176,33.311276,"DK249863","PL005122729709"
"9200","PL005305363737","PL005305363737",1,15,"2015--03","2015--01",111,430.575834508679,33.848804,"DK249863","PL005122729709"
"9201","PL005305363737","PL005305363737",1,9,"2014--48","2014--12",65,401.331018273092,34.886614,"DK249863","PL005122729709"
"9202","PL005305363737","PL005305363737",1,16,"2015--04","2015--01",115,212.742801432689,33.522645,"DK249863","PL005122729709"
"9203","PL005305363737","PL005305363737",1,11,"2014--50","2014--12",78,427.67315384711,35.771136,"DK249863","PL005122729709"
"9204","PL005305363737","PL005305363737",1,14,"2015--01","2015--01",99,503.946781984943,34.536535,"DK249863","PL005122729709"
"9205","PL005305363737","PL005305363737",1,16,"2015--04","2015--01",117,498.860161697958,33.01305,"DK249863","PL005122729709"
"9206","PL005305363737","PL005305363737",1,10,"2014--50","2014--12",74,482.435452786808,36.080282,"DK249863","PL005122729709"
"9207","PL005305363737","PL005305363737",1,19,"2015--06","2015--02",133,409.523713622811,36.480942,"DK249863","PL005122729709"
"9208","PL005305363737","PL005305363737",1,17,"2015--04","2015--02",121,332.74432326849,34.193796,"DK249863","PL005122729709"
"9209","PL005305363737","PL005305363737",1,14,"2015--01","2015--01",98,432.10934843346,32.227251,"DK249863","PL005122729709"
"9210","PL005305363737","PL005305363737",1,17,"2015--05","2015--02",122,486.875459173505,34.309998,"DK249863","PL005122729709"
"9211","PL005305363737","PL005305363737",1,17,"2015--05","2015--02",125,410.874045143365,32.724114,"DK249863","PL005122729709"
"9212","PL005305363737","PL005305363737",1,18,"2015--06","2015--02",129,396.961643799443,35.84325,"DK249863","PL005122729709"
"9213","PL005305363737","PL005305363737",1,23,"2015--11","2015--03",165,475.138431917473,39.28087,"DK249863","PL005122729709"
"9214","PL005305363737","PL005305363737",1,13,"2015--00","2015--01",93,363.313404712757,33.895373,"DK249863","PL005122729709"
"9215","PL005305363737","PL005305363737",1,10,"2014--50","2014--12",73,459.348515348688,35.431984,"DK249863","PL005122729709"
"9216","PL005305363737","PL005305363737",1,13,"2015--01","2015--01",97,382.775368394138,30.0183,"DK249863","PL005122729709"
"9217","PL005305363737","PL005305363737",1,12,"2014--51","2014--12",84,489.594207500754,36.011904,"DK249863","PL005122729709"
"9218","PL005305363751","PL005305363751",1,11,"2014--48","2014--12",78,319.258642599815,34.185162,"FR2941260084","PL005160722021"
"9219","PL005305363751","PL005305363751",1,12,"2014--50","2014--12",90,369.630289859382,35.863256,"FR2941260084","PL005160722021"
"9220","PL005305363751","PL005305363751",1,16,"2015--02","2015--01",114,304.703801691265,30.875788,"FR2941260084","PL005160722021"
"9221","PL005305363751","PL005305363751",1,22,"2015--08","2015--02",159,437.596542463302,30.51594,"FR2941260084","PL005160722021"
"9222","PL005305363751","PL005305363751",1,16,"2015--02","2015--01",116,311.487662670668,31.816512,"FR2941260084","PL005160722021"
"9223","PL005305363751","PL005305363751",1,18,"2015--04","2015--01",128,370.678118968368,32.965056,"FR2941260084","PL005160722021"
"9224","PL005305363751","PL005305363751",1,24,"2015--09","2015--03",168,345.458203505472,31.335824,"FR2941260084","PL005160722021"
"9225","PL005305363751","PL005305363751",1,19,"2015--04","2015--01",133,354.517855773495,32.631346,"FR2941260084","PL005160722021"
"9226","PL005305363751","PL005305363751",1,16,"2015--02","2015--01",115,319.421700170377,31.096912,"FR2941260084","PL005160722021"
"9227","PL005305363751","PL005305363751",1,13,"2014--51","2014--12",94,318.003589642256,29.035699,"FR2941260084","PL005160722021"
"9228","PL005305363751","PL005305363751",1,18,"2015--04","2015--01",131,466.972578569981,32.821524,"FR2941260084","PL005160722021"
"9229","PL005305363751","PL005305363751",1,13,"2014--51","2014--12",95,351.732861296083,33.201465,"FR2941260084","PL005160722021"
"9230","PL005305363751","PL005305363751",1,13,"2014--50","2014--12",91,470.032419406407,35.247414,"FR2941260084","PL005160722021"
"9231","PL005305363751","PL005305363751",1,23,"2015--08","2015--02",161,416.516640195373,30.8111,"FR2941260084","PL005160722021"
